id,dim1,dim2,label,p_x,p_x_0,p_x_1,p_x_2,p_x_3,p_x_4,p_x_5,p_x_6,p_x_7,p_x_8,p_x_9
3.240000000000000000e+02,1.034800052642822266e+01,1.353495407104492188e+01,0.000000000000000000e+00,3.393586375750601292e-04,9.556611776351928711e-01,5.313741508871316910e-03,1.791519671678543091e-02,2.146043814718723297e-03,1.137410872615873814e-03,1.509644091129302979e-03,3.475100093055516481e-04,6.236815825104713440e-04,1.443426124751567841e-02,9.114078711718320847e-04
3.250000000000000000e+02,-2.655927419662475586e+00,-4.630727291107177734e+00,4.000000000000000000e+00,1.067999843508005142e-02,7.083654782036319375e-05,2.332773525267839432e-03,1.775209966581314802e-04,3.150227130390703678e-04,9.888924360275268555e-01,2.871577162295579910e-04,2.237167442217469215e-03,1.139951986260712147e-03,3.557659219950437546e-04,4.191346932202577591e-03
3.260000000000000000e+02,1.054091453552246094e+01,2.340479135513305664e+00,2.000000000000000000e+00,1.055960915982723236e-02,2.293739002197980881e-03,2.559220651164650917e-03,9.931032657623291016e-01,7.190107862697914243e-05,1.809942914405837655e-04,1.024371362291276455e-03,4.154297130298800766e-05,1.545441045891493559e-04,5.018035299144685268e-04,6.863193993922322989e-05
3.270000000000000000e+02,9.245903968811035156e+00,1.014313030242919922e+01,0.000000000000000000e+00,1.019317656755447388e-02,9.956296086311340332e-01,4.992868052795529366e-04,2.315708436071872711e-03,1.088247372535988688e-04,7.248841575346887112e-05,1.013166984193958342e-04,1.879361661849543452e-05,3.735774953383952379e-05,1.165787922218441963e-03,5.077823516330681741e-05
3.280000000000000000e+02,3.560728311538696289e+00,-1.159034633636474609e+01,7.000000000000000000e+00,1.053433772176504135e-02,3.655385080492123961e-05,4.551523597911000252e-04,1.499871723353862762e-04,3.922279938706196845e-05,1.140868407674133778e-03,2.009491203352808952e-03,1.117406412959098816e-03,9.948427081108093262e-01,6.379011028911918402e-05,1.448086113668978214e-04
3.290000000000000000e+02,3.327387332916259766e+00,1.509912163019180298e-01,1.000000000000000000e+00,1.051789894700050354e-02,5.116165848448872566e-04,9.901432991027832031e-01,2.575226826593279839e-03,3.049402148462831974e-04,2.435234608128666878e-03,8.200767915695905685e-04,1.763950276654213667e-04,4.752087697852402925e-04,2.069967100396752357e-03,4.880795895587652922e-04
3.300000000000000000e+02,3.314010381698608398e+00,1.396861821413040161e-01,1.000000000000000000e+00,1.051004044711589813e-02,5.091066122986376286e-04,9.901385903358459473e-01,2.556269057095050812e-03,3.056292480323463678e-04,2.458368195220828056e-03,8.203796460293233395e-04,1.773247931851074100e-04,4.773247928824275732e-04,2.066193846985697746e-03,4.908375558443367481e-04
3.310000000000000000e+02,1.056992244720458984e+01,2.387355327606201172e+00,2.000000000000000000e+00,1.058530062437057495e-02,2.334862714633345604e-03,2.500369679182767868e-03,9.931517839431762695e-01,7.148929580580443144e-05,1.783002080628648400e-04,1.002378761768341064e-03,4.104275649297051132e-05,1.520317455288022757e-04,4.997553187422454357e-04,6.794110959162935615e-05
3.320000000000000000e+02,3.317713975906372070e+00,1.429981291294097900e-01,1.000000000000000000e+00,1.051271613687276840e-02,5.098027759231626987e-04,9.901401996612548828e-01,2.561448607593774796e-03,3.054331173188984394e-04,2.451681997627019882e-03,8.202160242944955826e-04,1.770516828401014209e-04,4.766864294651895761e-04,2.067308872938156128e-03,4.900459316559135914e-04
3.330000000000000000e+02,1.045919036865234375e+01,-7.207863330841064453e+00,5.000000000000000000e+00,1.028779242187738419e-02,1.039948474499396980e-04,7.966505945660173893e-04,1.026349607855081558e-03,3.231837399653159082e-05,2.872231416404247284e-04,9.955142736434936523e-01,1.130240998463705182e-04,1.974157523363828659e-03,8.970304770627990365e-05,6.232503801584243774e-05
3.340000000000000000e+02,-7.755803585052490234e+00,7.384837150573730469e+00,3.000000000000000000e+00,1.040358748286962509e-02,1.048155099852010608e-04,2.906294248532503843e-04,7.148105942178517580e-05,9.953888654708862305e-01,3.103392664343118668e-04,3.154603473376482725e-05,6.636776379309594631e-05,3.901344098267145455e-05,2.019157400354743004e-03,1.677814871072769165e-03
3.350000000000000000e+02,-7.712413787841796875e+00,7.444623470306396484e+00,3.000000000000000000e+00,1.036763377487659454e-02,1.064475000021047890e-04,2.919489343184977770e-04,7.212254422483965755e-05,9.953789114952087402e-01,3.078607842326164246e-04,3.163379369652830064e-05,6.584654329344630241e-05,3.894397013937123120e-05,2.069222275167703629e-03,1.637015957385301590e-03
3.360000000000000000e+02,-8.352421760559082031e+00,-1.063262701034545898e+00,9.000000000000000000e+00,1.048171892762184143e-02,4.902679575025103986e-05,4.587364674080163240e-04,6.725254206685349345e-05,1.720775617286562920e-03,3.973063081502914429e-03,6.093904084991663694e-05,5.982135189697146416e-04,1.427689858246594667e-04,4.016440943814814091e-04,9.925275444984436035e-01
3.370000000000000000e+02,3.611184120178222656e+00,-1.159960651397705078e+01,7.000000000000000000e+00,1.051283162087202072e-02,3.665293115773238242e-05,4.545219708234071732e-04,1.508282002760097384e-04,3.906391793861985207e-05,1.124180969782173634e-03,2.049601869657635689e-03,1.096682623028755188e-03,9.948412775993347168e-01,6.368960021063685417e-05,1.435249578207731247e-04
3.380000000000000000e+02,1.514330059289932251e-01,7.676729202270507812e+00,8.000000000000000000e+00,1.025726273655891418e-02,1.159871462732553482e-03,1.936839078553020954e-03,4.974713665433228016e-04,2.335705328732728958e-03,3.595131565816700459e-04,8.755909220781177282e-05,5.423773836810141802e-05,6.435490649892017245e-05,9.930794835090637207e-01,4.249590856488794088e-04
3.390000000000000000e+02,-5.901848316192626953e+00,-1.185164356231689453e+01,6.000000000000000000e+00,1.028350833803415298e-02,1.869327570602763444e-05,1.718223356874659657e-04,4.160318712820298970e-05,6.803603901062160730e-05,2.190015278756618500e-03,1.139564701588824391e-04,9.956421256065368652e-01,1.092633814550936222e-03,5.405863703344948590e-05,6.070338422432541847e-04
3.400000000000000000e+02,-6.451653480529785156e+00,5.631834506988525391e+00,5.000000000000000000e+00,1.982622779905796051e-03,6.827535689808428288e-04,2.922118641436100006e-03,5.402034148573875427e-04,9.546819329261779785e-01,3.248872933909296989e-03,2.417864598101004958e-04,5.190726369619369507e-04,3.092174592893570662e-04,1.796870306134223938e-02,1.888537034392356873e-02
3.410000000000000000e+02,-5.724429130554199219e+00,-1.153867340087890625e+01,6.000000000000000000e+00,1.016981713473796844e-02,1.995465390791650862e-05,1.908282138174399734e-04,4.477659240365028381e-05,7.314569666050374508e-05,2.641253406181931496e-03,1.223996223416179419e-04,9.949823021888732910e-01,1.191529561765491962e-03,5.858641816303133965e-05,6.752021727152168751e-04
3.420000000000000000e+02,3.297907829284667969e+00,1.341624706983566284e-01,1.000000000000000000e+00,1.049984339624643326e-02,5.073417560197412968e-04,9.901293516159057617e-01,2.536976942792534828e-03,3.068893274758011103e-04,2.480478724464774132e-03,8.189489017240703106e-04,1.781619212124496698e-04,4.786163044627755880e-04,2.069166395813226700e-03,4.940758808515965939e-04
3.430000000000000000e+02,-7.743809700012207031e+00,7.405001163482666016e+00,3.000000000000000000e+00,1.039542630314826965e-02,1.052592706400901079e-04,2.907752932514995337e-04,7.163142436183989048e-05,9.953903555870056152e-01,3.092890547122806311e-04,3.155256854370236397e-05,6.616246537305414677e-05,3.896569251082837582e-05,2.032596152275800705e-03,1.663395436480641365e-03
3.440000000000000000e+02,2.726172506809234619e-01,7.607714176177978516e+00,8.000000000000000000e+00,1.049711648374795914e-02,1.181679195724427700e-03,1.993911340832710266e-03,5.095883971080183983e-04,2.155172405764460564e-03,3.556708688847720623e-04,8.795544999884441495e-05,5.331208012648858130e-05,6.403533188859000802e-05,9.931880235671997070e-01,4.106200940441340208e-04
3.450000000000000000e+02,3.307179927825927734e+00,1.368620395660400391e-01,1.000000000000000000e+00,1.050595659762620926e-02,5.082736606709659100e-04,9.901350736618041992e-01,2.547816373407840729e-03,3.061318420805037022e-04,2.468032529577612877e-03,8.198638679459691048e-04,1.776931894710287452e-04,4.779387672897428274e-04,2.066970104351639748e-03,4.922052030451595783e-04
3.460000000000000000e+02,9.240159988403320312e+00,1.011910152435302734e+01,0.000000000000000000e+00,1.025351602584123611e-02,9.956182837486267090e-01,5.003221449442207813e-04,2.327812369912862778e-03,1.084263858501799405e-04,7.239911792566999793e-05,1.012646971503272653e-04,1.874779263744130731e-05,3.730123353307135403e-05,1.164821325801312923e-03,5.065194636699743569e-05
3.470000000000000000e+02,1.045943355560302734e+01,-7.220034122467041016e+00,5.000000000000000000e+00,1.028664968907833099e-02,1.037161127896979451e-04,7.940468494780361652e-04,1.021458301693201065e-03,3.227871275157667696e-05,2.870360622182488441e-04,9.955163598060607910e-01,1.131172612076625228e-04,1.980185741558670998e-03,8.951158815762028098e-05,6.228112761164084077e-05
3.480000000000000000e+02,3.315585613250732422e+00,1.553203016519546509e-01,1.000000000000000000e+00,1.051617972552776337e-02,5.112909711897373199e-04,9.901396036148071289e-01,2.562785753980278969e-03,3.061157767660915852e-04,2.443511504679918289e-03,8.166798506863415241e-04,1.765974884619936347e-04,4.745575424749404192e-04,2.078748773783445358e-03,4.900214844383299351e-04
3.490000000000000000e+02,-7.503683090209960938e+00,6.500968456268310547e+00,3.000000000000000000e+00,7.255685050040483475e-03,1.535315386718139052e-04,5.124408053234219551e-04,1.129452866734936833e-04,9.916017651557922363e-01,5.911171901971101761e-04,5.150664946995675564e-05,1.151946125901304185e-04,6.585472874576225877e-05,3.166698850691318512e-03,3.628944745287299156e-03
3.500000000000000000e+02,3.289124965667724609e+00,1.288163512945175171e-01,1.000000000000000000e+00,1.049122773110866547e-02,5.061838310211896896e-04,9.901218414306640625e-01,2.526374300941824913e-03,3.075496351812034845e-04,2.495182212442159653e-03,8.189353393390774727e-04,1.787599030649289489e-04,4.798363370355218649e-04,2.069235313683748245e-03,4.960377700626850128e-04
3.510000000000000000e+02,1.045232295989990234e+01,-7.222440242767333984e+00,5.000000000000000000e+00,1.030269265174865723e-02,1.035100503941066563e-04,7.937712362036108971e-04,1.018865965306758881e-03,3.225079490221105516e-05,2.871390897780656815e-04,9.955157041549682617e-01,1.131401077145710588e-04,1.983920345082879066e-03,8.941287524066865444e-05,6.225952529348433018e-05
3.520000000000000000e+02,1.040182590484619141e+01,-7.195925712585449219e+00,5.000000000000000000e+00,1.039998605847358704e-02,1.032541986205615103e-04,8.026713621802628040e-04,1.019957242533564568e-03,3.225776163162663579e-05,2.890795876737684011e-04,9.954954981803894043e-01,1.131804892793297768e-04,1.992131816223263741e-03,8.957256068242713809e-05,6.238291825866326690e-05
3.530000000000000000e+02,-5.889232635498046875e+00,-1.180593395233154297e+01,6.000000000000000000e+00,1.035653986036777496e-02,1.868678373284637928e-05,1.725752663332968950e-04,4.160923344898037612e-05,6.817883695475757122e-05,2.224360127002000809e-03,1.138115621870383620e-04,9.956036806106567383e-01,1.091204350814223289e-03,5.417685679276473820e-05,6.118008168414235115e-04
3.540000000000000000e+02,3.316657543182373047e+00,1.599525809288024902e-01,1.000000000000000000e+00,1.051753945648670197e-02,5.120172863826155663e-04,9.901397228240966797e-01,2.565571106970310211e-03,3.062265459448099136e-04,2.438661176711320877e-03,8.157521369867026806e-04,1.763732580002397299e-04,4.737640556413680315e-04,2.082347637042403221e-03,4.897012840956449509e-04
3.550000000000000000e+02,2.871781587600708008e-01,7.608722209930419922e+00,8.000000000000000000e+00,1.049783546477556229e-02,1.188725465908646584e-03,1.998146530240774155e-03,5.117357359267771244e-04,2.139915013685822487e-03,3.551625704858452082e-04,8.809207793092355132e-05,5.325302481651306152e-05,6.405023304978385568e-05,9.931917786598205566e-01,4.091481969226151705e-04
3.560000000000000000e+02,1.044117164611816406e+01,-7.234317779541015625e+00,5.000000000000000000e+00,1.032424438744783401e-02,1.030325802275910974e-04,7.918611518107354641e-04,1.011874526739120483e-03,3.219038626411929727e-05,2.872692130040377378e-04,9.955145120620727539e-01,1.132740435423329473e-04,1.994540449231863022e-03,8.915799844544380903e-05,6.221573130460456014e-05
3.570000000000000000e+02,3.286959171295166016e+00,1.149087324738502502e-01,1.000000000000000000e+00,1.047987490892410278e-02,5.044835270382463932e-04,9.901146888732910156e-01,2.521152142435312271e-03,3.073434054385870695e-04,2.510882914066314697e-03,8.225194178521633148e-04,1.795392599888145924e-04,4.825974465347826481e-04,2.059548161923885345e-03,4.971770104020833969e-04
3.580000000000000000e+02,3.126805305480957031e+00,-1.080485248565673828e+01,7.000000000000000000e+00,7.000922225415706635e-03,6.178214243846014142e-05,8.971845963969826698e-04,2.560931607149541378e-04,6.966469663893803954e-05,2.506407443434000015e-03,3.045348450541496277e-03,1.978706801310181618e-03,9.907995462417602539e-01,1.145438800449483097e-04,2.706970844883471727e-04
3.590000000000000000e+02,-7.244349956512451172e+00,-1.812552094459533691e+00,9.000000000000000000e+00,4.876888822764158249e-03,1.161625550594180822e-04,1.389477518387138844e-03,1.759842998581007123e-04,2.687657717615365982e-03,1.932599581778049469e-02,1.712751691229641438e-04,1.826487947255373001e-03,4.331980890128761530e-04,9.169128024950623512e-04,9.729568362236022949e-01
3.600000000000000000e+02,-3.011561632156372070e+00,-4.450304985046386719e+00,4.000000000000000000e+00,9.619030170142650604e-03,7.720562280155718327e-05,2.379347337409853935e-03,1.854860893217846751e-04,3.836692776530981064e-04,9.868904352188110352e-01,2.847723371814936399e-04,2.444888930767774582e-03,1.086580334231257439e-03,4.057839978486299515e-04,5.861698184162378311e-03
3.610000000000000000e+02,-5.900820732116699219e+00,-1.186287307739257812e+01,6.000000000000000000e+00,1.026793569326400757e-02,1.869731022452469915e-05,1.717125560389831662e-04,4.161611650488339365e-05,6.798083632020279765e-05,2.182991476729512215e-03,1.140727035817690194e-04,9.956487417221069336e-01,1.094569568522274494e-03,5.403101022238843143e-05,6.055523990653455257e-04
3.620000000000000000e+02,9.865418434143066406e+00,1.196890354156494141e+00,2.000000000000000000e+00,4.013038240373134613e-03,3.708313684910535812e-03,1.097943726927042007e-02,9.778140783309936523e-01,2.019284293055534363e-04,6.467308267019689083e-04,4.391661379486322403e-03,1.386998628731817007e-04,5.783800734207034111e-04,1.325040124356746674e-03,2.159986761398613453e-04
3.630000000000000000e+02,1.013967514038085938e+01,2.194252967834472656e+00,2.000000000000000000e+00,9.385962039232254028e-03,2.475696848705410957e-03,3.590851090848445892e-03,9.914473891258239746e-01,8.708518726052716374e-05,2.280875341966748238e-04,1.224501873366534710e-03,5.033701381762512028e-05,1.882065262179821730e-04,6.234073662199079990e-04,8.436379721388220787e-05
3.640000000000000000e+02,1.045076942443847656e+01,-7.228636264801025391e+00,5.000000000000000000e+00,1.030493713915348053e-02,1.033433582051657140e-04,7.925795507617294788e-04,1.016110181808471680e-03,3.222899977117776871e-05,2.871037286240607500e-04,9.955160021781921387e-01,1.131994285969994962e-04,1.987790688872337341e-03,8.930995682021602988e-05,6.224009121069684625e-05
3.650000000000000000e+02,9.235637664794921875e+00,1.014437770843505859e+01,0.000000000000000000e+00,1.019830442965030670e-02,9.956294298171997070e-01,4.997363430447876453e-04,2.311271615326404572e-03,1.090199148165993392e-04,7.253478543134406209e-05,1.012228240142576396e-04,1.879764386103488505e-05,3.734820711542852223e-05,1.169798662886023521e-03,5.083016731077805161e-05
3.660000000000000000e+02,-5.883076190948486328e+00,-1.178500461578369141e+01,6.000000000000000000e+00,1.038059405982494354e-02,1.870169035100843757e-05,1.730924122966825962e-04,4.165260907029733062e-05,6.830708298366516829e-05,2.242587739601731300e-03,1.138592051574960351e-04,9.955812096595764160e-01,1.091694459319114685e-03,5.428263102658092976e-05,6.145517691038548946e-04
3.670000000000000000e+02,1.046856307983398438e+01,-7.201440811157226562e+00,5.000000000000000000e+00,1.026475243270397186e-02,1.043651864165440202e-04,7.978667854331433773e-04,1.031333697028458118e-03,3.237258715671487153e-05,2.871939504984766245e-04,9.955135583877563477e-01,1.129922602558508515e-04,1.968053402379155159e-03,8.990352216642349958e-05,6.237799243535846472e-05
3.680000000000000000e+02,-5.901076316833496094e+00,-1.187936115264892578e+01,6.000000000000000000e+00,1.023921929299831390e-02,1.871120002761017531e-05,1.716023689368739724e-04,4.164893834968097508e-05,6.794134969823062420e-05,2.173229120671749115e-03,1.142634937423281372e-04,9.956575632095336914e-01,1.097248401492834091e-03,5.401594535214826465e-05,6.038138526491820812e-04
3.690000000000000000e+02,-7.732865810394287109e+00,7.342675685882568359e+00,3.000000000000000000e+00,1.048390008509159088e-02,1.044049422489479184e-04,2.920466358773410320e-04,7.142818503780290484e-05,9.953615665435791016e-01,3.124294453300535679e-04,3.154344813083298504e-05,6.646457040915265679e-05,3.905133053194731474e-05,2.024861052632331848e-03,1.696161343716084957e-03
3.700000000000000000e+02,3.583720684051513672e+00,-1.161211776733398438e+01,7.000000000000000000e+00,1.050782389938831329e-02,3.654627653304487467e-05,4.529431753326207399e-04,1.500124635640531778e-04,3.910562008968554437e-05,1.128907431848347187e-03,2.021600492298603058e-03,1.109782955609261990e-03,9.948534369468688965e-01,6.362042040564119816e-05,1.440296327928081155e-04
3.710000000000000000e+02,1.059890556335449219e+01,2.399438142776489258e+00,2.000000000000000000e+00,1.056295074522495270e-02,2.347442088648676872e-03,2.466704463586211205e-03,9.931808710098266602e-01,7.126705168047919869e-05,1.772120158420875669e-04,9.992577834054827690e-04,4.090472793905064464e-05,1.514351752121001482e-04,4.973247414454817772e-04,6.765242869732901454e-05
3.720000000000000000e+02,9.220488548278808594e+00,1.014548301696777344e+01,0.000000000000000000e+00,1.020513195544481277e-02,9.956276416778564453e-01,5.005421116948127747e-04,2.305697649717330933e-03,1.093199025490321219e-04,7.261723658302798867e-05,1.011084605124779046e-04,1.880666422948706895e-05,3.734150959644466639e-05,1.175935380160808563e-03,5.091453931527212262e-05
3.730000000000000000e+02,2.349549680948257446e-01,7.600017547607421875e+00,8.000000000000000000e+00,1.048746705055236816e-02,1.163925975561141968e-03,1.988804200664162636e-03,5.048494203947484493e-04,2.197109861299395561e-03,3.577997849788516760e-04,8.774939487921074033e-05,5.355553730623796582e-05,6.410929199773818254e-05,9.931668639183044434e-01,4.152507463004440069e-04
3.740000000000000000e+02,2.505706250667572021e-01,7.602524280548095703e+00,8.000000000000000000e+00,1.049469504505395889e-02,1.170799601823091507e-03,1.990924822166562080e-03,5.067055462859570980e-04,2.178960479795932770e-03,3.568809479475021362e-04,8.781890937825664878e-05,5.344491364667192101e-05,6.406786269508302212e-05,9.931771159172058105e-01,4.132622270844876766e-04
3.750000000000000000e+02,1.044819545745849609e+01,-7.229838848114013672e+00,5.000000000000000000e+00,1.031035464257001877e-02,1.032651052810251713e-04,7.924381643533706665e-04,1.015080022625625134e-03,3.221900260541588068e-05,2.871465694624930620e-04,9.955158233642578125e-01,1.132144461735151708e-04,1.989391399547457695e-03,8.927231101552024484e-05,6.223335367394611239e-05
3.760000000000000000e+02,-3.517749309539794922e+00,-3.986051082611083984e+00,4.000000000000000000e+00,5.632560234516859055e-03,1.322627504123374820e-04,3.754738718271255493e-03,2.966572355944663286e-04,7.966713747009634972e-04,9.734741449356079102e-01,4.108303110115230083e-04,3.650098340585827827e-03,1.422212808392941952e-03,7.621123222634196281e-04,1.530029997229576111e-02
3.770000000000000000e+02,3.283618211746215820e+00,1.258291006088256836e-01,1.000000000000000000e+00,1.048533618450164795e-02,5.055372603237628937e-04,9.901164770126342773e-01,2.520015230402350426e-03,3.079972229897975922e-04,2.504284959286451340e-03,8.188812062144279480e-04,1.791307295206934214e-04,4.805662319995462894e-04,2.069704700261354446e-03,4.972892347723245621e-04
3.780000000000000000e+02,3.321399211883544922e+00,1.550577729940414429e-01,1.000000000000000000e+00,1.051779650151729584e-02,5.116953398101031780e-04,9.901417493820190430e-01,2.569447038695216179e-03,3.056074492633342743e-04,2.437835792079567909e-03,8.178650750778615475e-04,1.764158223522827029e-04,4.745460464619100094e-04,2.075986005365848541e-03,4.889957490377128124e-04
3.790000000000000000e+02,-2.652509689331054688e+00,-4.648466587066650391e+00,4.000000000000000000e+00,1.067870762199163437e-02,7.067147816997021437e-05,2.323327586054801941e-03,1.772904797689989209e-04,3.133712452836334705e-04,9.889099001884460449e-01,2.877758524846285582e-04,2.253813436254858971e-03,1.147449132986366749e-03,3.539795870892703533e-04,4.162341356277465820e-03
3.800000000000000000e+02,9.208415985107421875e+00,1.014911842346191406e+01,0.000000000000000000e+00,1.020143181085586548e-02,9.956263899803161621e-01,5.012307083234190941e-04,2.300263615325093269e-03,1.096462001441977918e-04,7.271537469932809472e-05,1.010444975690916181e-04,1.882428296084981412e-05,3.735191785381175578e-05,1.181531231850385666e-03,5.101299393572844565e-05
3.810000000000000000e+02,-8.454234123229980469e+00,9.585166931152343750e+00,3.000000000000000000e+00,1.227554515935480595e-03,7.912338478490710258e-04,1.468614093028008938e-03,4.615177458617836237e-04,9.780683517456054688e-01,1.388092176057398319e-03,1.936509361257776618e-04,3.614370361901819706e-04,2.245157375000417233e-04,1.120926998555660248e-02,5.833367817103862762e-03
3.820000000000000000e+02,-7.761973857879638672e+00,7.380808830261230469e+00,3.000000000000000000e+00,1.039734017103910446e-02,1.047160840244032443e-04,2.905467408709228039e-04,7.145060226321220398e-05,9.953890442848205566e-01,3.106465446762740612e-04,3.155274316668510437e-05,6.645386019954457879e-05,3.903887409251183271e-05,2.014396246522665024e-03,1.682139583863317966e-03
3.830000000000000000e+02,3.592199802398681641e+00,-1.161177635192871094e+01,7.000000000000000000e+00,1.050613354891538620e-02,3.656820990727283061e-05,4.530404985416680574e-04,1.501903461758047342e-04,3.908339931513182819e-05,1.126575050875544548e-03,2.028947463259100914e-03,1.106081879697740078e-03,9.948520064353942871e-01,6.361630221363157034e-05,1.438337785657495260e-04
3.840000000000000000e+02,-5.900082111358642578e+00,-1.187663650512695312e+01,6.000000000000000000e+00,1.024574786424636841e-02,1.870715459517668933e-05,1.716164551908150315e-04,4.164168785791844130e-05,6.793478678446263075e-05,2.174866152927279472e-03,1.142365581472404301e-04,9.956560730934143066e-01,1.097040483728051186e-03,5.401205999078229070e-05,6.039526197127997875e-04
3.850000000000000000e+02,3.323943853378295898e+00,1.572648584842681885e-01,1.000000000000000000e+00,1.051891874521970749e-02,5.122013972140848637e-04,9.901421666145324707e-01,2.573175122961401939e-03,3.054897242691367865e-04,2.433502115309238434e-03,8.178229909390211105e-04,1.762437314027920365e-04,4.741533193737268448e-04,2.076831180602312088e-03,4.884880036115646362e-04
3.860000000000000000e+02,-5.899631977081298828e+00,-1.189639472961425781e+01,6.000000000000000000e+00,1.020865514874458313e-02,1.873010114650242031e-05,1.715516118565574288e-04,4.169663952779956162e-05,6.790514453314244747e-05,2.164145698770880699e-03,1.145156202255748212e-04,9.956645369529724121e-01,1.100881956517696381e-03,5.401119778980500996e-05,6.020099972374737263e-04
3.870000000000000000e+02,1.058871364593505859e+01,2.389293193817138672e+00,2.000000000000000000e+00,1.056931447237730026e-02,2.336650388315320015e-03,2.480968600139021873e-03,9.931719899177551270e-01,7.133218605304136872e-05,1.777480065356940031e-04,1.002877717837691307e-03,4.098796853213571012e-05,1.518686185590922832e-04,4.978037322871387005e-04,6.777827366022393107e-05
3.880000000000000000e+02,3.301745653152465820e+00,1.388686597347259521e-01,1.000000000000000000e+00,1.050432585179805756e-02,5.081670242361724377e-04,9.901325106620788574e-01,2.542369766160845757e-03,3.067000070586800575e-04,2.472090302035212517e-03,8.183587924577295780e-04,1.778008299879729748e-04,4.776714777108281851e-04,2.071166643872857094e-03,4.931468865834176540e-04
3.890000000000000000e+02,-8.334509849548339844e+00,-1.050974488258361816e+00,9.000000000000000000e+00,1.051434036344289780e-02,4.907865513814613223e-05,4.602327535394579172e-04,6.731975008733570576e-05,1.726289163343608379e-03,3.979842178523540497e-03,6.091183968237601221e-05,5.947145400568842888e-04,1.425161026418209076e-04,4.031629068776965141e-04,9.925159215927124023e-01
3.900000000000000000e+02,1.066977596282958984e+01,2.473871469497680664e+00,2.000000000000000000e+00,1.043873094022274017e-02,2.446751110255718231e-03,2.386998618021607399e-03,9.931843876838684082e-01,7.137155625969171524e-05,1.747908681863918900e-04,9.804015280678868294e-04,4.062293737661093473e-05,1.494742173235863447e-04,4.980168305337429047e-04,6.728751759510487318e-05
3.910000000000000000e+02,2.735364437103271484e-01,7.617962837219238281e+00,8.000000000000000000e+00,1.048433687537908554e-02,1.184856169857084751e-03,1.987710129469633102e-03,5.095482920296490192e-04,2.156407572329044342e-03,3.549758112058043480e-04,8.790717402007430792e-05,5.327209510141983628e-05,6.398319237632676959e-05,9.931913018226623535e-01,4.100633668713271618e-04
3.920000000000000000e+02,-5.901543140411376953e+00,-1.186133193969726562e+01,6.000000000000000000e+00,1.026921719312667847e-02,1.869738298410084099e-05,1.717260747682303190e-04,4.161447213846258819e-05,6.799477705499157310e-05,2.183884149417281151e-03,1.140512686106376350e-04,9.956480860710144043e-01,1.094135339371860027e-03,5.403740942711010575e-05,6.058316794224083424e-04
3.930000000000000000e+02,3.286490201950073242e+00,1.237757503986358643e-01,1.000000000000000000e+00,1.048610452562570572e-02,5.054512876085937023e-04,9.901180863380432129e-01,2.522497903555631638e-03,3.076476277783513069e-04,2.502905437722802162e-03,8.199102594517171383e-04,1.791122922440990806e-04,4.808739176951348782e-04,2.066603396087884903e-03,4.968076245859265327e-04
3.940000000000000000e+02,-8.474695205688476562e+00,-1.225809812545776367e+00,9.000000000000000000e+00,9.975044056773185730e-03,4.968025677953846753e-05,4.602652334142476320e-04,6.851430953247472644e-05,1.671709469519555569e-03,4.127639811486005783e-03,6.318494706647470593e-05,6.580636254511773586e-04,1.505427208030596375e-04,3.957695444114506245e-04,9.923545718193054199e-01
3.950000000000000000e+02,1.044611644744873047e+01,-7.219053745269775391e+00,5.000000000000000000e+00,1.031694561243057251e-02,1.034581437124870718e-04,7.947029662318527699e-04,1.018824870698153973e-03,3.224472311558201909e-05,2.873127814382314682e-04,9.955141544342041016e-01,1.131184253608807921e-04,1.984423957765102386e-03,8.941414853325113654e-05,6.226092227734625340e-05
3.960000000000000000e+02,1.060422039031982422e+01,2.364294767379760742e+00,2.000000000000000000e+00,1.053344178944826126e-02,2.313096309080719948e-03,2.479987684637308121e-03,9.931838512420654297e-01,7.125270349206402898e-05,1.782589824870228767e-04,1.016287133097648621e-03,4.116219133720733225e-05,1.529789296910166740e-04,4.952712915837764740e-04,6.785747245885431767e-05
3.970000000000000000e+02,1.045290660858154297e+01,-7.217201709747314453e+00,5.000000000000000000e+00,1.030202861875295639e-02,1.036400426528416574e-04,7.948370766825973988e-04,1.021077623590826988e-03,3.226850094506517053e-05,2.871949982363730669e-04,9.955151677131652832e-01,1.130950840888544917e-04,1.980993663892149925e-03,8.949747279984876513e-05,6.227721314644441009e-05
3.980000000000000000e+02,-2.665850639343261719e+00,-4.661351680755615234e+00,4.000000000000000000e+00,1.067278627306222916e-02,7.043671939754858613e-05,2.303494373336434364e-03,1.765553170116618276e-04,3.129002870991826057e-04,9.889000058174133301e-01,2.870281168725341558e-04,2.274177270010113716e-03,1.148360315710306168e-03,3.524425264913588762e-04,4.174551926553249359e-03
3.990000000000000000e+02,-2.669066667556762695e+00,-4.653383731842041016e+00,4.000000000000000000e+00,1.067460142076015472e-02,7.048657425912097096e-05,2.305932110175490379e-03,1.765690394677221775e-04,3.136645827908068895e-04,9.888916015625000000e-01,2.865782007575035095e-04,2.267086179926991463e-03,1.144315348938107491e-03,3.531540860421955585e-04,4.190502222627401352e-03
4.000000000000000000e+02,1.065715026855468750e+01,2.556298017501831055e+00,2.000000000000000000e+00,1.036933623254299164e-02,2.568035619333386421e-03,2.387474058195948601e-03,9.930764436721801758e-01,7.234908844111487269e-05,1.746836787788197398e-04,9.553040727041661739e-04,4.056408215546980500e-05,1.479298662161454558e-04,5.094472435303032398e-04,6.769654282834380865e-05
