id,dim1,dim2,label,p_x,p_x_0,p_x_1,p_x_2,p_x_3,p_x_4,p_x_5,p_x_6,p_x_7,p_x_8,p_x_9
9.810000000000000000e+02,-1.174980831146240234e+01,-9.307346343994140625e+00,9.000000000000000000e+00,9.320325218141078949e-03,1.998465813812799752e-05,8.831426384858787060e-05,1.875416273833252490e-05,1.255068113096058369e-03,2.616509154904633760e-04,4.089959475095383823e-05,1.498860772699117661e-03,7.530656148446723819e-05,7.689434278290718794e-05,9.966642260551452637e-01
9.820000000000000000e+02,1.177131175994873047e+01,3.409265756607055664e+00,0.000000000000000000e+00,8.669402450323104858e-03,1.080663758330047131e-03,1.058306195773184299e-03,9.956917762756347656e-01,9.681696246843785048e-05,2.692334237508475780e-04,1.536625670269131660e-03,3.630476567195728421e-05,1.018970870063640177e-04,1.080441797967068851e-04,2.033565215242560953e-05
9.830000000000000000e+02,1.973290324211120605e+00,-6.794191360473632812e+00,4.000000000000000000e+00,1.048323418945074081e-02,8.079128019744530320e-05,8.957936661317944527e-04,1.926534896483644843e-04,1.307121827267110348e-03,9.929220676422119141e-01,1.674044877290725708e-03,1.128598116338253021e-03,1.483654021285474300e-03,1.064747993950732052e-04,2.087251341436058283e-04
9.840000000000000000e+02,6.717719078063964844e+00,-1.381850051879882812e+01,7.000000000000000000e+00,1.017697714269161224e-02,2.413509355392307043e-05,9.586648957338184118e-05,8.009265002328902483e-05,1.096689156838692725e-04,1.690734643489122391e-03,1.336244284175336361e-03,6.656970945186913013e-04,9.959099292755126953e-01,2.236044201708864421e-05,6.530075916089117527e-05
9.850000000000000000e+02,-5.300864219665527344e+00,8.478097915649414062e+00,8.000000000000000000e+00,1.032024715095758438e-02,5.717679741792380810e-04,1.359625020995736122e-03,8.819006325211375952e-05,7.020104094408452511e-04,1.108440847019664943e-04,4.770365558215416968e-05,3.658007699414156377e-05,2.173275424866005778e-05,9.969922900199890137e-01,6.920852320035919547e-05
9.860000000000000000e+02,-5.932840824127197266e+00,-2.028457880020141602e+00,3.000000000000000000e+00,1.020100526511669159e-02,9.947087528416886926e-05,1.173671800643205643e-03,7.234503573272377253e-05,9.950767159461975098e-01,1.196912839077413082e-03,1.215254524140618742e-04,4.333176184445619583e-04,9.862581646302714944e-05,6.853747763670980930e-04,1.042156480252742767e-03
9.870000000000000000e+02,1.867726087570190430e+00,3.027225494384765625e+00,1.000000000000000000e+00,1.041085086762905121e-02,1.354677951894700527e-03,9.937566518783569336e-01,7.966205594129860401e-04,1.224188483320176601e-03,9.300549281761050224e-04,4.249281191732734442e-04,8.765671373112127185e-05,9.173691796604543924e-05,1.259292243048548698e-03,7.427822856698185205e-05
9.880000000000000000e+02,1.203536224365234375e+01,3.901930570602416992e+00,2.000000000000000000e+00,1.054514944553375244e-02,9.636695031076669693e-04,7.780786254443228245e-04,9.967760443687438965e-01,7.300387369468808174e-05,1.909631537273526192e-04,1.014298992231488228e-03,2.725614649534691125e-05,7.445571827702224255e-05,8.657859871163964272e-05,1.562103898322675377e-05
9.890000000000000000e+02,5.605850219726562500e+00,1.106227111816406250e+01,0.000000000000000000e+00,1.048531383275985718e-02,9.966987371444702148e-01,1.401518005877733231e-03,9.906325722113251686e-04,9.913258691085502505e-05,8.153355156537145376e-05,1.020072159008122981e-04,1.775672535586636513e-05,2.298099207109771669e-05,5.687517113983631134e-04,1.699652057141065598e-05
9.900000000000000000e+02,1.865823864936828613e+00,3.027414560317993164e+00,1.000000000000000000e+00,1.041228696703910828e-02,1.354132546111941338e-03,9.937569499015808105e-01,7.959429640322923660e-04,1.224776380695402622e-03,9.298480581492185593e-04,4.246663593221455812e-04,8.765332313487306237e-05,9.170961129711940885e-05,1.259978860616683960e-03,7.428853859892114997e-05
9.910000000000000000e+02,1.035660171508789062e+01,-5.517651557922363281e+00,5.000000000000000000e+00,1.057129818946123123e-02,9.908367064781486988e-05,4.015025333501398563e-04,1.032232656143605709e-03,1.228417677339166403e-04,1.632067142054438591e-03,9.953237175941467285e-01,1.151666801888495684e-04,1.195057993754744530e-03,4.550012818071991205e-05,3.296741851954720914e-05
9.920000000000000000e+02,-5.301753044128417969e+00,8.484624862670898438e+00,8.000000000000000000e+00,1.033575180917978287e-02,5.710506229661405087e-04,1.354866079054772854e-03,8.800869545666500926e-05,6.992904818616807461e-04,1.105156188714317977e-04,4.758687282446771860e-05,3.648273195722140372e-05,2.167932325392030180e-05,9.970015287399291992e-01,6.902187305968254805e-05
9.930000000000000000e+02,3.232954025268554688e+00,-6.603406429290771484e+00,4.000000000000000000e+00,4.616789519786834717e-03,1.999521482503041625e-04,2.107015578076243401e-03,5.745291709899902344e-04,1.965899718925356865e-03,9.816142916679382324e-01,7.085886783897876740e-03,1.731730997562408447e-03,4.161519464105367661e-03,2.203071344411000609e-04,3.389949561096727848e-04
9.940000000000000000e+02,-4.028787136077880859e+00,-1.382151699066162109e+01,6.000000000000000000e+00,1.046186033636331558e-02,1.792644798115361482e-05,8.741549390833824873e-05,2.795415093714836985e-05,4.542374226730316877e-04,1.164776389487087727e-03,1.203871433972381055e-04,9.963237047195434570e-01,6.270735175348818302e-04,3.559109609341248870e-05,1.140908454544842243e-03
9.950000000000000000e+02,-5.918847084045410156e+00,-2.029753208160400391e+00,3.000000000000000000e+00,1.024040300399065018e-02,9.927248174790292978e-05,1.174493692815303802e-03,7.226139859994873405e-05,9.950857162475585938e-01,1.198631012812256813e-03,1.214604490087367594e-04,4.321327724028378725e-04,9.849322668742388487e-05,6.826238823123276234e-04,1.034747925586998463e-03
9.960000000000000000e+02,-5.293822288513183594e+00,8.470798492431640625e+00,8.000000000000000000e+00,1.030310709029436111e-02,5.737347528338432312e-04,1.367795164696872234e-03,8.850579615682363510e-05,7.049910491332411766e-04,1.112786485464312136e-04,4.787459329236298800e-05,3.669078796519897878e-05,2.180206320190336555e-05,9.969779253005981445e-01,6.938522710697725415e-05
9.970000000000000000e+02,1.836273908615112305e+00,2.978028535842895508e+00,1.000000000000000000e+00,1.035858970135450363e-02,1.328111276961863041e-03,9.937214255332946777e-01,7.899430347606539726e-04,1.258528325706720352e-03,9.529465460218489170e-04,4.288550990168005228e-04,8.921208063839003444e-05,9.299325756728649139e-05,1.262481440789997578e-03,7.554785406682640314e-05
9.980000000000000000e+02,-5.933078289031982422e+00,-2.028810262680053711e+00,3.000000000000000000e+00,1.020078267902135849e-02,9.946353384293615818e-05,1.173505908809602261e-03,7.234152872115373611e-05,9.950765967369079590e-01,1.196928322315216064e-03,1.215235315612517297e-04,4.333710530772805214e-04,9.862948354566469789e-05,6.852982915006577969e-04,1.042356947436928749e-03
9.990000000000000000e+02,-5.305400848388671875e+00,8.504610061645507812e+00,8.000000000000000000e+00,1.037956867367029190e-02,5.688854143954813480e-04,1.340461894869804382e-03,8.747023821342736483e-05,6.912961835041642189e-04,1.095461775548756123e-04,4.724222890217788517e-05,3.619928611442446709e-05,2.152296474378090352e-05,9.970288872718811035e-01,6.848337943665683270e-05
1.000000000000000000e+03,1.035643863677978516e+01,-5.522561073303222656e+00,5.000000000000000000e+00,1.057321764528751373e-02,9.896013216348364949e-05,4.009924014098942280e-04,1.030015759170055389e-03,1.227941538672894239e-04,1.632438274100422859e-03,9.953240156173706055e-01,1.152170152636244893e-04,1.197153585962951183e-03,4.546467971522361040e-05,3.296702197985723615e-05
1.001000000000000000e+03,-4.025110244750976562e+00,8.944838523864746094e+00,0.000000000000000000e+00,4.409666173160076141e-03,2.206584904342889786e-03,4.270437639206647873e-03,2.647592336870729923e-04,1.331419334746897221e-03,2.639857702888548374e-04,1.253269147127866745e-04,7.934030145406723022e-05,5.215131022850982845e-05,9.912716150283813477e-01,1.343203330179676414e-04
1.002000000000000000e+03,-4.975540637969970703e+00,8.402119636535644531e+00,8.000000000000000000e+00,9.502088651061058044e-03,6.895952974446117878e-04,1.687706215307116508e-03,1.031670908560045063e-04,7.788831717334687710e-04,1.263888698304072022e-04,5.477734885062091053e-05,4.037933467770926654e-05,2.443156517983879894e-05,9.964202642440795898e-01,7.440243643941357732e-05
1.003000000000000000e+03,2.127814054489135742e+00,-6.809171676635742188e+00,4.000000000000000000e+00,1.036885753273963928e-02,8.194694237317889929e-05,8.991049835458397865e-04,1.998178340727463365e-04,1.245094696059823036e-03,9.927856922149658203e-01,1.813334878534078598e-03,1.099819433875381947e-03,1.566813094541430473e-03,1.056809487636201084e-04,2.025872236117720604e-04
1.004000000000000000e+03,-5.301173210144042969e+00,8.487680435180664062e+00,8.000000000000000000e+00,1.034302916377782822e-02,5.709070828743278980e-04,1.353106345050036907e-03,8.794246969046071172e-05,6.980103207752108574e-04,1.103731774492189288e-04,4.753891334985382855e-05,3.643756645033136010e-05,2.165592741221189499e-05,9.970050454139709473e-01,6.892944657010957599e-05
1.005000000000000000e+03,1.395366191864013672e+00,2.108512639999389648e+00,1.000000000000000000e+00,5.494637880474328995e-03,1.682268572039902210e-03,9.874900579452514648e-01,1.217229990288615227e-03,3.437790786847472191e-03,2.554247854277491570e-03,8.831969462335109711e-04,2.094856463372707367e-04,2.054886281257495284e-04,2.146968385204672813e-03,1.733335084281861782e-04
1.006000000000000000e+03,1.865965962409973145e+00,3.021123170852661133e+00,1.000000000000000000e+00,1.040551718324422836e-02,1.351706916466355324e-03,9.937534928321838379e-01,7.963453535921871662e-04,1.227336470037698746e-03,9.327681036666035652e-04,4.255759122315794230e-04,8.782441000221297145e-05,9.189392585540190339e-05,1.258660224266350269e-03,7.440069748554378748e-05
1.007000000000000000e+03,-5.295234203338623047e+00,8.513167381286621094e+00,8.000000000000000000e+00,1.039904262870550156e-02,5.701864138245582581e-04,1.339637092314660549e-03,8.745313243707641959e-05,6.877435371279716492e-04,1.092555685318075120e-04,4.717012416222132742e-05,3.608044426073320210e-05,2.147361738025210798e-05,9.970328211784362793e-01,6.819004192948341370e-05
1.008000000000000000e+03,-1.175998497009277344e+01,-9.309761047363281250e+00,9.000000000000000000e+00,9.370098821818828583e-03,1.985367089218925685e-05,8.767224062466993928e-05,1.862707722466439009e-05,1.244089915417134762e-03,2.594962716102600098e-04,4.060703213326632977e-05,1.486109918914735317e-03,7.476299651898443699e-05,7.639507384737953544e-05,9.966924190521240234e-01
1.009000000000000000e+03,-4.048602104187011719e+00,-1.389893436431884766e+01,6.000000000000000000e+00,1.053910981863737106e-02,1.758640246407594532e-05,8.526199235348030925e-05,2.742589458648581058e-05,4.400486359372735023e-04,1.122255926020443439e-03,1.179220562335103750e-04,9.964134097099304199e-01,6.183043005876243114e-04,3.485877823550254107e-05,1.122977701015770435e-03
1.010000000000000000e+03,5.638821601867675781e+00,1.106987667083740234e+01,0.000000000000000000e+00,1.046872418373823166e-02,9.967074394226074219e-01,1.390894292853772640e-03,9.987402008846402168e-04,9.867533663054928184e-05,8.141422586049884558e-05,1.022078868118114769e-04,1.773467192833777517e-05,2.299556399520952255e-05,5.629549850709736347e-04,1.695487662800587714e-05
1.011000000000000000e+03,-5.291522979736328125e+00,8.470649719238281250e+00,8.000000000000000000e+00,1.030292361974716187e-02,5.741852219216525555e-04,1.368958503007888794e-03,8.855150372255593538e-05,7.050181739032268524e-04,1.113099351641722023e-04,4.789185550180263817e-05,3.669321449706330895e-05,2.180661067541223019e-05,9.969762563705444336e-01,6.937648868188261986e-05
1.012000000000000000e+03,-4.080742359161376953e+00,-1.395460033416748047e+01,6.000000000000000000e+00,1.054124906659126282e-02,1.741819687595125288e-05,8.406953566009178758e-05,2.713663161557633430e-05,4.326967464294284582e-04,1.093102619051933289e-03,1.163457127404399216e-04,9.964604973793029785e-01,6.112054688856005669e-04,3.452336750342510641e-05,1.122944639064371586e-03
1.013000000000000000e+03,1.870816588401794434e+00,3.015163421630859375e+00,1.000000000000000000e+00,1.039543095976114273e-02,1.351023791357874870e-03,9.937490820884704590e-01,7.984293042682111263e-04,1.228178734891116619e-03,9.358975803479552269e-04,4.270506324246525764e-04,8.798764611128717661e-05,9.212868462782353163e-05,1.255886745639145374e-03,7.447742973454296589e-05
1.014000000000000000e+03,-5.928760528564453125e+00,-2.030614137649536133e+00,3.000000000000000000e+00,1.021493971347808838e-02,9.935886191669851542e-05,1.173148863017559052e-03,7.229481707327067852e-05,9.950802326202392578e-01,1.197582809254527092e-03,1.214880321640521288e-04,4.331152886152267456e-04,9.859048441285267472e-05,6.839649868197739124e-04,1.040306990034878254e-03
1.015000000000000000e+03,1.959995031356811523e+00,-6.788414478302001953e+00,4.000000000000000000e+00,1.047746744006872177e-02,8.088919275905936956e-05,8.983890875242650509e-04,1.925033284351229668e-04,1.315917586907744408e-03,9.929226636886596680e-01,1.665638876147568226e-03,1.131175667978823185e-03,1.476473524235188961e-03,1.068025085260160267e-04,2.095330564770847559e-04
1.016000000000000000e+03,1.871549487113952637e+00,3.003684043884277344e+00,1.000000000000000000e+00,1.038045529276132584e-02,1.347071724012494087e-03,9.937409162521362305e-01,7.995078340172767639e-04,1.232970622368156910e-03,9.415157837793231010e-04,4.288776835892349482e-04,8.832081221044063568e-05,9.249331924365833402e-05,1.253613270819187164e-03,7.469605770893394947e-05
1.017000000000000000e+03,-4.063285827636718750e+00,-1.393439769744873047e+01,6.000000000000000000e+00,1.054635178297758102e-02,1.747463647916447371e-05,8.448793960269540548e-05,2.724352816585451365e-05,4.349917871877551079e-04,1.104667084291577339e-03,1.169887545984238386e-04,9.964448213577270508e-01,6.147066014818847179e-04,3.462344830040819943e-05,1.120017841458320618e-03
1.018000000000000000e+03,5.649183750152587891e+00,1.103660106658935547e+01,0.000000000000000000e+00,1.040487177670001984e-02,9.966573119163513184e-01,1.415083883330225945e-03,1.017741044051945210e-03,9.969814709620550275e-05,8.245975914178416133e-05,1.036608809954486787e-04,1.791592694644350559e-05,2.326085086679086089e-05,5.658153677359223366e-04,1.710473407001700252e-05
1.019000000000000000e+03,1.016684246063232422e+01,-5.386669158935546875e+00,5.000000000000000000e+00,1.024016924202442169e-02,1.065397154889069498e-04,4.462483630049973726e-04,1.106343697756528854e-03,1.335122651653364301e-04,1.818138640373945236e-03,9.949759244918823242e-01,1.216548262163996696e-04,1.207472989335656166e-03,4.904692104901187122e-05,3.502729668980464339e-05
1.020000000000000000e+03,1.866385102272033691e+00,3.031806230545043945e+00,1.000000000000000000e+00,1.041627023369073868e-02,1.356085645966231823e-03,9.937591552734375000e-01,7.959169452078640461e-04,1.222798251546919346e-03,9.278856450691819191e-04,4.241268616169691086e-04,8.753615838941186666e-05,9.159155888482928276e-05,1.260712044313549995e-03,7.420782640110701323e-05
1.021000000000000000e+03,1.871889710426330566e+00,3.020587444305419922e+00,1.000000000000000000e+00,1.040088292211294174e-02,1.353450119495391846e-03,9.937520623207092285e-01,7.984723197296261787e-04,1.225505722686648369e-03,9.334094356745481491e-04,4.263954760972410440e-04,8.783533121459186077e-05,9.197957115247845650e-05,1.256565796211361885e-03,7.436915620928630233e-05
1.022000000000000000e+03,5.606912136077880859e+00,1.107442092895507812e+01,0.000000000000000000e+00,1.050139125436544418e-02,9.967154264450073242e-01,1.392409787513315678e-03,9.858288103714585304e-04,9.875770047074183822e-05,8.119439007714390755e-05,1.015852831187658012e-04,1.769870323187205940e-05,2.290189331688452512e-05,5.671541439369320869e-04,1.694589082035236061e-05
1.023000000000000000e+03,5.648853778839111328e+00,1.106303691864013672e+01,0.000000000000000000e+00,1.044796127825975418e-02,9.966963529586791992e-01,1.394765567965805531e-03,1.005470519885420799e-03,9.884066093945875764e-05,8.165933104464784265e-05,1.026298559736460447e-04,1.777715078787878156e-05,2.306799433426931500e-05,5.624371115118265152e-04,1.698493360891006887e-05
1.024000000000000000e+03,-5.971776962280273438e+00,-2.011709928512573242e+00,3.000000000000000000e+00,1.006128638982772827e-02,1.005562953650951385e-04,1.178517588414251804e-03,7.286369509529322386e-05,9.950378537178039551e-01,1.192481024190783501e-03,1.220013873535208404e-04,4.361175815574824810e-04,9.909892833093181252e-05,6.985185900703072548e-04,1.061991555616259575e-03
1.025000000000000000e+03,1.034380912780761719e+01,-5.529964923858642578e+00,5.000000000000000000e+00,1.057975646108388901e-02,9.881701407721266150e-05,4.012128047179430723e-04,1.025397679768502712e-03,1.230383932124823332e-04,1.641534385271370411e-03,9.953135848045349121e-01,1.155461141024716198e-04,1.202301122248172760e-03,4.547403659671545029e-05,3.302521872683428228e-05
1.026000000000000000e+03,5.529279708862304688e+00,1.048360824584960938e+01,0.000000000000000000e+00,7.940423674881458282e-03,9.947996735572814941e-01,2.373989438638091087e-03,1.519814250059425831e-03,1.464509114157408476e-04,1.224557636305689812e-04,1.525394472992047668e-04,2.553203557909000665e-05,3.327320882817730308e-05,8.018777007237076759e-04,2.411910099908709526e-05
1.027000000000000000e+03,5.622423171997070312e+00,1.103981590270996094e+01,0.000000000000000000e+00,1.043741963803768158e-02,9.966652393341064453e-01,1.416047103703022003e-03,1.006323844194412231e-03,9.972857515094801784e-05,8.224204793805256486e-05,1.030915955197997391e-04,1.787787550711072981e-05,2.317174767085816711e-05,5.690912948921322823e-04,1.708962736302055418e-05
1.028000000000000000e+03,-4.069692134857177734e+00,-1.392688751220703125e+01,6.000000000000000000e+00,1.054788660258054733e-02,1.748430622683372349e-05,8.456867362838238478e-05,2.724524165387265384e-05,4.361198225524276495e-04,1.105225179344415665e-03,1.169229508377611637e-04,9.964404106140136719e-01,6.132000125944614410e-04,3.466619091341271996e-05,1.124168862588703632e-03
1.029000000000000000e+03,-4.060162067413330078e+00,-1.392962074279785156e+01,6.000000000000000000e+00,1.054633408784866333e-02,1.748911927279550582e-05,8.459094533463940024e-05,2.726900856941938400e-05,4.356067511253058910e-04,1.107255578972399235e-03,1.171309268102049828e-04,9.964407682418823242e-01,6.153874564915895462e-04,3.465151894488371909e-05,1.119856722652912140e-03
1.030000000000000000e+03,-5.927122592926025391e+00,-2.020713806152343750e+00,3.000000000000000000e+00,1.020662393420934677e-02,9.963227785192430019e-05,1.177445054054260254e-03,7.242400170071050525e-05,9.950769543647766113e-01,1.196707133203744888e-03,1.215726733789779246e-04,4.321261367294937372e-04,9.854640666162595153e-05,6.870135548524558544e-04,1.037556445226073265e-03
1.031000000000000000e+03,-5.944863796234130859e+00,-1.991560697555541992e+00,3.000000000000000000e+00,1.011202204972505569e-02,1.007992395898327231e-04,1.189064932987093925e-03,7.298205309780314565e-05,9.950485825538635254e-01,1.192761003039777279e-03,1.220252597704529762e-04,4.317227867431938648e-04,9.873201634036377072e-05,7.005618535913527012e-04,1.042778720147907734e-03
1.032000000000000000e+03,-4.049476146697998047e+00,-1.394574832916259766e+01,6.000000000000000000e+00,1.054011099040508270e-02,1.747032911225687712e-05,8.442223770543932915e-05,2.726353886828292161e-05,4.333726246841251850e-04,1.105442526750266552e-03,1.172307675005868077e-04,9.964495301246643066e-01,6.181324133649468422e-04,3.457048296695575118e-05,1.112543512135744095e-03
1.033000000000000000e+03,-5.944131851196289062e+00,-2.022138118743896484e+00,3.000000000000000000e+00,1.016067713499069214e-02,9.980572212953120470e-05,1.175427925772964954e-03,7.249916961882263422e-05,9.950658679008483887e-01,1.195195829495787621e-03,1.216493765241466463e-04,4.339082224760204554e-04,9.873650560621172190e-05,6.895042606629431248e-04,1.047366647981107235e-03
1.034000000000000000e+03,-3.131401538848876953e+00,-1.341022777557373047e+01,6.000000000000000000e+00,5.559405777603387833e-03,3.746858783415518701e-05,1.911950093926861882e-04,6.132229464128613472e-05,9.261645609512925148e-04,3.228782443329691887e-03,2.884896821342408657e-04,9.918819665908813477e-01,1.639391994103789330e-03,7.117150380508974195e-05,1.674039405770599842e-03
1.035000000000000000e+03,-4.038987159729003906e+00,-1.384003353118896484e+01,6.000000000000000000e+00,1.049116253852844238e-02,1.782078288670163602e-05,8.677062578499317169e-05,2.778100315481424332e-05,4.504462121985852718e-04,1.151543343439698219e-03,1.195338045363314450e-04,9.963498711585998535e-01,6.231070728972554207e-04,3.537959491950459778e-05,1.137692248448729515e-03
1.036000000000000000e+03,5.466453552246093750e+00,1.066460418701171875e+01,0.000000000000000000e+00,8.962867781519889832e-03,9.956187009811401367e-01,1.976846484467387199e-03,1.253837021067738533e-03,1.269255444640293717e-04,1.045568278641439974e-04,1.291901426156982780e-04,2.212585786764975637e-05,2.861279062926769257e-05,7.180965621955692768e-04,2.107053478539455682e-05
1.037000000000000000e+03,6.725633144378662109e+00,-1.385876560211181641e+01,7.000000000000000000e+00,1.027888711541891098e-02,2.374208816036116332e-05,9.404851880390197039e-05,7.868532702559605241e-05,1.077457054634578526e-04,1.645547454245388508e-03,1.304071745835244656e-03,6.572920829057693481e-04,9.960023760795593262e-01,2.200351082137785852e-05,6.442834273912012577e-05
1.038000000000000000e+03,1.200953578948974609e+01,3.900309562683105469e+00,2.000000000000000000e+00,1.052351947873830795e-02,9.718065266497433186e-04,7.873779977671802044e-04,9.967509508132934570e-01,7.354161061812192202e-05,1.923283271025866270e-04,1.018912647850811481e-03,2.739606316026765853e-05,7.474741869373247027e-05,8.722646452952176332e-05,1.570626045577228069e-05
1.039000000000000000e+03,1.202633380889892578e+01,3.894743442535400391e+00,2.000000000000000000e+00,1.054055150598287582e-02,9.643323137424886227e-04,7.812476833350956440e-04,9.967668652534484863e-01,7.320368604268878698e-05,1.916341570904478431e-04,1.018299954012036324e-03,2.731950553425122052e-05,7.463751535397022963e-05,8.674638957018032670e-05,1.565353704791050404e-05
1.040000000000000000e+03,1.012461853027343750e+01,-5.341949462890625000e+00,7.000000000000000000e+00,1.003530621528625488e-02,1.100873123505152762e-04,4.646853776648640633e-04,1.145276357419788837e-03,1.379220047965645790e-04,1.884561381302773952e-03,9.948279261589050293e-01,1.245270104845985770e-04,1.218454679474234581e-03,5.063623757450841367e-05,3.595483212848193944e-05
1.041000000000000000e+03,1.034356975555419922e+01,-5.524088859558105469e+00,5.000000000000000000e+00,1.057816762477159500e-02,9.896073606796562672e-05,4.018372565042227507e-04,1.027934835292398930e-03,1.230999769177287817e-04,1.641299459151923656e-03,9.953131079673767090e-01,1.154880883404985070e-04,1.199781429022550583e-03,4.551620440906845033e-05,3.302594268461689353e-05
1.042000000000000000e+03,1.191677188873291016e+01,3.921235799789428711e+00,5.000000000000000000e+00,1.036036852747201920e-02,1.018033945001661777e-03,8.279978646896779537e-04,9.966365098953247070e-01,7.599546370329335332e-05,1.978962682187557220e-04,1.032957225106656551e-03,2.804282121360301971e-05,7.601109973620623350e-05,9.048369247466325760e-05,1.611910010979045182e-05
1.043000000000000000e+03,1.201895141601562500e+01,3.926815271377563477e+00,2.000000000000000000e+00,1.051932387053966522e-02,9.774664649739861488e-04,7.842601626180112362e-04,9.967613816261291504e-01,7.329964864766225219e-05,1.910749997477978468e-04,1.007984392344951630e-03,2.728926119743846357e-05,7.433215796481817961e-05,8.722144411876797676e-05,1.566496939631178975e-05
1.044000000000000000e+03,-5.306912422180175781e+00,8.496840476989746094e+00,8.000000000000000000e+00,1.036240719258785248e-02,5.691673723049461842e-04,1.344701857306063175e-03,8.762541256146505475e-05,6.944283377379179001e-04,1.098906868719495833e-04,4.735689071821980178e-05,3.630854553193785250e-05,2.157914968847762793e-05,9.970203042030334473e-01,6.870795186841860414e-05
1.045000000000000000e+03,1.034800052642822266e+01,-5.534494876861572266e+00,5.000000000000000000e+00,1.057948917150497437e-02,9.869551286101341248e-05,4.004244692623615265e-04,1.023892662487924099e-03,1.228922919835895300e-04,1.638992223888635635e-03,9.953175187110900879e-01,1.155122008640319109e-04,1.203641761094331741e-03,4.542259557638317347e-05,3.300660682725720108e-05
1.046000000000000000e+03,1.199659061431884766e+01,3.901367902755737305e+00,2.000000000000000000e+00,1.050863321870565414e-02,9.768318850547075272e-04,7.923497469164431095e-04,9.967373609542846680e-01,7.383191405097022653e-05,1.930198486661538482e-04,1.020858646370470524e-03,2.747074722719844431e-05,7.489417475881054997e-05,8.759668708080425858e-05,1.575320675328839570e-05
1.047000000000000000e+03,1.865955948829650879e+00,3.035235166549682617e+00,1.000000000000000000e+00,1.041975803673267365e-02,1.357354689389467239e-03,9.937608838081359863e-01,7.956065819598734379e-04,1.221579965204000473e-03,9.263189858756959438e-04,4.236068925820291042e-04,8.744717342779040337e-05,9.149120160145685077e-05,1.261604018509387970e-03,7.415244181174784899e-05
1.048000000000000000e+03,1.870244979858398438e+00,3.012216806411743164e+00,1.000000000000000000e+00,1.039229054003953934e-02,1.349734026007354259e-03,9.937471747398376465e-01,7.984226685948669910e-04,1.229649875313043594e-03,9.372687200084328651e-04,4.274155653547495604e-04,8.807193080428987741e-05,9.221147047355771065e-05,1.255534356459975243e-03,7.453745638485997915e-05
1.049000000000000000e+03,1.915610313415527344e+00,-6.570406436920166016e+00,4.000000000000000000e+00,1.010710373520851135e-02,8.767557301325723529e-05,1.015569432638585567e-03,2.064692816929891706e-04,1.455269637517631054e-03,9.926795363426208496e-01,1.715110498480498791e-03,1.107366406358778477e-03,1.399045228026807308e-03,1.164457135018892586e-04,2.174281253246590495e-04
1.050000000000000000e+03,-5.937309265136718750e+00,-2.009155750274658203e+00,3.000000000000000000e+00,1.016193069517612457e-02,1.001162163447588682e-04,1.181574538350105286e-03,7.264988380484282970e-05,9.950644969940185547e-01,1.194624113850295544e-03,1.217475655721500516e-04,4.321977612562477589e-04,9.863726154435425997e-05,6.927864160388708115e-04,1.041212468408048153e-03
1.051000000000000000e+03,1.198104095458984375e+01,3.894765853881835938e+00,2.000000000000000000e+00,1.049006637185811996e-02,9.806540329009294510e-04,7.986112614162266254e-04,9.967192411422729492e-01,7.422724593197926879e-05,1.941677764989435673e-04,1.026470330543816090e-03,2.758935625024605542e-05,7.519685459556058049e-05,8.800895011518150568e-05,1.581951619300525635e-05
1.052000000000000000e+03,5.622057914733886719e+00,1.107399272918701172e+01,0.000000000000000000e+00,1.048990618437528610e-02,9.967145919799804688e-01,1.390216639265418053e-03,9.910435182973742485e-04,9.865126776276156306e-05,8.123758743749931455e-05,1.018024631775915623e-04,1.770472954376600683e-05,2.293121724505908787e-05,5.648643709719181061e-04,1.694039565336424857e-05
1.053000000000000000e+03,-5.934162139892578125e+00,-2.028311967849731445e+00,3.000000000000000000e+00,1.019713282585144043e-02,9.949158993549644947e-05,1.173619297333061695e-03,7.235418888740241528e-05,9.950756430625915527e-01,1.196763594634830952e-03,1.215333395521156490e-04,4.334330733399838209e-04,9.863954619504511356e-05,6.856514373794198036e-04,1.042867661453783512e-03
1.054000000000000000e+03,1.869877576828002930e+00,3.013542413711547852e+00,1.000000000000000000e+00,1.039415597915649414e-02,1.350105274468660355e-03,9.937479496002197266e-01,7.982025272212922573e-04,1.229202025569975376e-03,9.366078302264213562e-04,4.271717043593525887e-04,8.803419041214510798e-05,9.216658509103581309e-05,1.255898969247937202e-03,7.451461715390905738e-05
1.055000000000000000e+03,1.033828163146972656e+01,-5.508490085601806641e+00,5.000000000000000000e+00,1.057263184338808060e-02,9.938489529304206371e-05,4.039775521960109472e-04,1.034479704685509205e-03,1.234138326253741980e-04,1.644298085011541843e-03,9.953061342239379883e-01,1.154585042968392372e-04,1.194161362946033478e-03,4.566365532809868455e-05,3.305830978206358850e-05
1.056000000000000000e+03,-5.945663452148437500e+00,-2.014728784561157227e+00,3.000000000000000000e+00,1.014602091163396835e-02,1.000534321065060794e-04,1.178496400825679302e-03,7.261676364578306675e-05,9.950613379478454590e-01,1.194364624097943306e-03,1.217363242176361382e-04,4.334685218054801226e-04,9.874106035567820072e-05,6.923387409187853336e-04,1.046917284838855267e-03
