id,dim1,dim2,label_pred,p_y,p_y_0,p_y_1,p_y_2,p_y_3,p_y_4,p_y_5,p_y_6,p_y_7,p_y_8,p_y_9
2.274000000000000000e+03,-1.104796886444091797e+01,6.721182346343994141e+00,1.000000000000000000e+00,1.035840064287185669e-02,1.040904462570324540e-04,9.965394735336303711e-01,2.703387690417002887e-05,1.865008380264043808e-04,1.126416755141690373e-04,2.699029391806107014e-05,6.798851245548576117e-05,2.629961090860888362e-05,1.648429897613823414e-03,1.260552671737968922e-03
2.275000000000000000e+03,-6.766065120697021484e+00,-1.206395435333251953e+01,6.000000000000000000e+00,1.045275945216417313e-02,1.912996776809450239e-05,6.610575655940920115e-05,1.995027014345396310e-05,7.712417864240705967e-04,7.875409937696531415e-05,8.671909017721191049e-05,9.978331327438354492e-01,5.232182447798550129e-04,4.568344229483045638e-05,5.560434656217694283e-04
2.276000000000000000e+03,5.671541213989257812e+00,1.131984615325927734e+01,0.000000000000000000e+00,1.049161329865455627e-02,9.961652755737304688e-01,1.018303300952538848e-04,9.239743230864405632e-04,1.253199152415618300e-04,1.109634293243288994e-03,1.034634624375030398e-04,1.903633710753638297e-05,3.118927998002618551e-05,1.385018462315201759e-03,3.526193177094683051e-05
2.277000000000000000e+03,1.014725399017333984e+01,-5.380830287933349609e+00,5.000000000000000000e+00,1.035095099359750748e-02,1.052475563483312726e-04,2.635236342030111700e-05,6.975811556912958622e-04,6.423141458071768284e-04,1.356322318315505981e-03,9.953646063804626465e-01,8.665996574563905597e-05,1.617071335203945637e-03,6.875238614156842232e-05,3.510349051794037223e-05
2.278000000000000000e+03,-1.228327941894531250e+01,-2.395577430725097656e+00,9.000000000000000000e+00,1.036738883703947067e-02,3.637054032878950238e-05,1.202247338369488716e-03,1.918840825965162367e-05,4.615625657606869936e-04,8.772109868004918098e-05,3.661304799607023597e-05,5.886440048925578594e-04,6.477467104559764266e-05,1.993262849282473326e-04,9.973034858703613281e-01
2.279000000000000000e+03,-1.230098152160644531e+01,-2.405857801437377930e+00,9.000000000000000000e+00,1.034090761095285416e-02,3.633292362792417407e-05,1.198879443109035492e-03,1.918003908940590918e-05,4.602416884154081345e-04,8.756430906942114234e-05,3.660164293251000345e-05,5.901295808143913746e-04,6.480213778559118509e-05,1.987965806620195508e-04,9.973074793815612793e-01
2.280000000000000000e+03,5.099798202514648438e+00,2.011704683303833008e+00,4.000000000000000000e+00,1.046356186270713806e-02,1.204442000016570091e-03,1.154412384494207799e-04,1.657309709116816521e-03,1.929235877469182014e-03,9.924966096878051758e-01,1.422571018338203430e-03,8.181117300409823656e-05,2.391205780440941453e-04,7.651392370462417603e-04,8.825214172247797251e-05
2.281000000000000000e+03,1.015643882751464844e+01,-5.387138843536376953e+00,5.000000000000000000e+00,1.032394915819168091e-02,1.053162995958700776e-04,2.637327997945249081e-05,6.985039799474179745e-04,6.416820106096565723e-04,1.353778177872300148e-03,9.953632950782775879e-01,8.676751167513430119e-05,1.620449707843363285e-03,6.877701525809243321e-05,3.513369665597565472e-05
2.282000000000000000e+03,-1.226327800750732422e+01,-2.380478858947753906e+00,9.000000000000000000e+00,1.039476878941059113e-02,3.643602030933834612e-05,1.208109548315405846e-03,1.920552494993899018e-05,4.631129850167781115e-04,8.793766755843535066e-05,3.663224197225645185e-05,5.864879349246621132e-04,6.473715620813891292e-05,2.001216053031384945e-04,9.972971677780151367e-01
2.283000000000000000e+03,7.009915351867675781e+00,-1.085646247863769531e+01,4.000000000000000000e+00,1.071194419637322426e-03,3.755205834750086069e-04,2.234955609310418367e-04,1.108257798478007317e-03,7.417309097945690155e-03,3.045225748792290688e-03,5.153435096144676208e-02,2.478137379512190819e-03,9.329800009727478027e-01,3.893900720868259668e-04,4.482581571210175753e-04
2.284000000000000000e+03,-2.763769149780273438e+00,8.743899345397949219e+00,8.000000000000000000e+00,1.049998775124549866e-02,1.480559818446636200e-03,1.678812201134860516e-03,1.273105299333110452e-04,3.360736009199172258e-04,7.433109567500650883e-04,7.012008427409455180e-05,4.627321322914212942e-05,3.933110201614908874e-05,9.952799677848815918e-01,1.982133835554122925e-04
2.285000000000000000e+03,-6.770243644714355469e-01,-3.844671726226806641e+00,3.000000000000000000e+00,1.046815793961286545e-02,1.283999736187979579e-04,1.904379751067608595e-04,1.293965906370431185e-04,9.943742752075195312e-01,1.849309192039072514e-03,6.637945771217346191e-04,8.431987953372299671e-04,1.007939572446048260e-03,3.404586168471723795e-04,4.728829371742904186e-04
2.286000000000000000e+03,3.029400348663330078e+00,-3.105120420455932617e+00,3.000000000000000000e+00,4.998565418645739555e-04,4.229788202792406082e-03,2.220581984147429466e-03,6.948551628738641739e-03,7.060040831565856934e-01,1.743254512548446655e-01,6.197908893227577209e-02,6.302946712821722031e-03,2.833300456404685974e-02,6.237511988729238510e-03,3.419009735807776451e-03
2.287000000000000000e+03,1.326295852661132812e+01,4.881406307220458984e+00,2.000000000000000000e+00,1.038450188934803009e-02,9.055186528712511063e-04,2.642701838340144604e-05,9.965295195579528809e-01,1.274308888241648674e-04,1.513297786004841328e-03,6.644721142947673798e-04,1.999636697291862220e-05,7.202034612419083714e-05,1.227926259161904454e-04,1.858803079812787473e-05
2.288000000000000000e+03,1.016140937805175781e+01,-5.376515388488769531e+00,5.000000000000000000e+00,1.031429972499608994e-02,1.056316468748264015e-04,2.640215461724437773e-05,7.021314231678843498e-04,6.415025563910603523e-04,1.358524314127862453e-03,9.953613877296447754e-01,8.668693772051483393e-05,1.613737083971500397e-03,6.890499935252591968e-05,3.514509080559946597e-05
2.289000000000000000e+03,-1.102840709686279297e+01,6.765894412994384766e+00,1.000000000000000000e+00,1.036703959107398987e-02,1.047347395797260106e-04,9.965457320213317871e-01,2.708238025661557913e-05,1.854575675679370761e-04,1.127091600210405886e-04,2.694400063774082810e-05,6.738578667864203453e-05,2.618484541017096490e-05,1.669040764681994915e-03,1.234742347151041031e-03
2.290000000000000000e+03,-1.228580570220947266e+01,-2.411294937133789062e+00,9.000000000000000000e+00,1.034258026629686356e-02,3.638350244727917016e-05,1.197116682305932045e-03,1.921488001244142652e-05,4.625725850928574800e-04,8.780942880548536777e-05,3.669802390504628420e-05,5.926105659455060959e-04,6.500293966382741928e-05,1.990729506360366940e-04,9.973035454750061035e-01
2.291000000000000000e+03,1.017495250701904297e+01,-5.378638267517089844e+00,5.000000000000000000e+00,1.027487590909004211e-02,1.058993875631131232e-04,2.644796040840446949e-05,7.052619475871324539e-04,6.408019107766449451e-04,1.358197303488850594e-03,9.953577518463134766e-01,8.679404709255322814e-05,1.614702283404767513e-03,6.901547021698206663e-05,3.519505844451487064e-05
2.292000000000000000e+03,1.014862918853759766e+01,-5.365735530853271484e+00,5.000000000000000000e+00,1.035134866833686829e-02,1.055880857165902853e-04,2.637862235133070499e-05,7.013715221546590328e-04,6.424779421649873257e-04,1.363127608783543110e-03,9.953624606132507324e-01,8.652759424876421690e-05,1.608025631867349148e-03,6.889521318953484297e-05,3.510643728077411652e-05
2.293000000000000000e+03,-1.125921154022216797e+01,5.031082153320312500e+00,8.000000000000000000e+00,2.750112675130367279e-03,3.339228860568255186e-04,9.826030135154724121e-01,9.954017150448635221e-05,9.205763926729559898e-04,4.436228482518345118e-04,1.124602276831865311e-04,3.605612146202474833e-04,1.195633594761602581e-04,4.509022459387779236e-03,1.049772184342145920e-02
2.294000000000000000e+03,-1.104495620727539062e+01,6.735999584197998047e+00,1.000000000000000000e+00,1.035931240767240524e-02,1.042429867084138095e-04,9.965435266494750977e-01,2.703970130824018270e-05,1.860693591879680753e-04,1.125975322793237865e-04,2.696674164326395839e-05,6.778980605304241180e-05,2.625689739943481982e-05,1.653023762628436089e-03,1.252405927516520023e-03
2.295000000000000000e+03,-2.779830455780029297e+00,8.723812103271484375e+00,8.000000000000000000e+00,1.051589474081993103e-02,1.464646775275468826e-03,1.691977027803659439e-03,1.267859479412436485e-04,3.373306535650044680e-04,7.424351642839610577e-04,7.007458771113306284e-05,4.640152837964706123e-05,3.936794018954969943e-05,9.952816963195800781e-01,1.992982870433479548e-04
2.296000000000000000e+03,-1.230736732482910156e+01,-2.408139944076538086e+00,9.000000000000000000e+00,1.033221837133169174e-02,3.632194784586317837e-05,1.198274781927466393e-03,1.917658664751797915e-05,4.597029183059930801e-04,8.750746201258152723e-05,3.659331196104176342e-05,5.903608398512005806e-04,6.479745206888765097e-05,1.986478309845551848e-04,9.973085522651672363e-01
2.297000000000000000e+03,4.600855350494384766e+00,-1.195695400238037109e+01,7.000000000000000000e+00,1.042135804891586304e-02,3.194556484231725335e-05,2.624056469358038157e-05,7.319339056266471744e-05,1.001065247692167759e-03,2.357822668273001909e-04,1.646874821744859219e-03,5.517146200872957706e-04,9.963299036026000977e-01,3.955702050006948411e-05,6.372096686391159892e-05
2.298000000000000000e+03,1.146685218811035156e+01,9.640604972839355469e+00,0.000000000000000000e+00,1.938924397109076381e-04,3.157688677310943604e-01,1.881047617644071579e-03,6.058160066604614258e-01,4.600482527166604996e-03,4.719619452953338623e-02,9.472847916185855865e-03,7.855965523049235344e-04,1.885470468550920486e-03,1.160516403615474701e-02,9.883936727419495583e-04
2.299000000000000000e+03,-1.240934848785400391e+00,-4.342047214508056641e+00,6.000000000000000000e+00,6.896082777529954910e-03,1.658504188526421785e-04,2.903926942963153124e-04,1.646350428927689791e-04,9.919370412826538086e-01,2.005638089030981064e-03,8.428095025010406971e-04,1.714669400826096535e-03,1.577671500854194164e-03,4.558648797683417797e-04,8.454322814941406250e-04
2.300000000000000000e+03,1.296745872497558594e+01,1.705289483070373535e+00,3.000000000000000000e+00,6.476124981418251991e-04,6.900380365550518036e-03,4.132301255594938993e-04,9.106171131134033203e-01,3.168937284499406815e-03,3.505096584558486938e-02,3.914990276098251343e-02,4.531063896138221025e-04,2.244649920612573624e-03,1.656030071899294853e-03,3.457963175605982542e-04
2.301000000000000000e+03,1.494640159606933594e+01,-9.223992377519607544e-02,2.000000000000000000e+00,1.494547759648412466e-04,1.369840838015079498e-02,1.243787584826350212e-03,6.886214613914489746e-01,9.718498215079307556e-03,5.901673063635826111e-02,2.102520316839218140e-01,1.740750740282237530e-03,1.041079778224229813e-02,4.147318191826343536e-03,1.150178490206599236e-03
2.302000000000000000e+03,5.679706096649169922e+00,1.132171726226806641e+01,0.000000000000000000e+00,1.048066653311252594e-02,9.961659908294677734e-01,1.017408503685146570e-04,9.267308050766587257e-04,1.253039954463019967e-04,1.109708566218614578e-03,1.035766908898949623e-04,1.904045893752481788e-05,3.120986730209551752e-05,1.381441834382712841e-03,3.525118154357187450e-05
2.303000000000000000e+03,1.320266723632812500e+01,4.879265785217285156e+00,2.000000000000000000e+00,1.050123013556003571e-02,9.113791165873408318e-04,2.639189551700837910e-05,9.965041279792785645e-01,1.276178809348493814e-04,1.535278512164950371e-03,6.619739579036831856e-04,1.991773933696094900e-05,7.166335126385092735e-05,1.231364440172910690e-04,1.854425681813154370e-05
2.304000000000000000e+03,-6.767679214477539062e+00,-1.207700061798095703e+01,6.000000000000000000e+00,1.043260656297206879e-02,1.913140113174449652e-05,6.606441456824541092e-05,1.995926868403330445e-05,7.694169762544333935e-04,7.871925481595098972e-05,8.676516881678253412e-05,9.978352785110473633e-01,5.238975281827151775e-04,4.565898052533157170e-05,5.550645873881876469e-04
2.305000000000000000e+03,-1.010140609741210938e+01,-2.743535041809082031e+00,9.000000000000000000e+00,1.603904296644032001e-03,3.073324915021657944e-04,6.911844480782747269e-03,1.693433732725679874e-04,6.688782945275306702e-03,9.072248940356075764e-04,3.572535933926701546e-04,6.069157738238573074e-03,6.532706902362406254e-04,1.716098748147487640e-03,9.762196540832519531e-01
2.306000000000000000e+03,-6.902216076850891113e-01,-3.836744070053100586e+00,3.000000000000000000e+00,1.045221462845802307e-02,1.286653132410719991e-04,1.914913445943966508e-04,1.293755776714533567e-04,9.943733215332031250e-01,1.848944346420466900e-03,6.613959558308124542e-04,8.449535816907882690e-04,1.003850018605589867e-03,3.420334542170166969e-04,4.758547584060579538e-04
2.307000000000000000e+03,-1.227961826324462891e+01,-2.416947841644287109e+00,9.000000000000000000e+00,1.033659745007753372e-02,3.641420335043221712e-05,1.195463584735989571e-03,1.923876152432058007e-05,4.638887476176023483e-04,8.794989116722717881e-05,3.676404230645857751e-05,5.946285091340541840e-04,6.514943379443138838e-05,1.991734170587733388e-04,9.973013401031494141e-01
2.308000000000000000e+03,-1.103163814544677734e+01,6.757107257843017578e+00,1.000000000000000000e+00,1.036877371370792389e-02,1.045874814735725522e-04,9.965452551841735840e-01,2.706662598939146847e-05,1.856223825598135591e-04,1.126744391513057053e-04,2.694655631785281003e-05,6.748336454620584846e-05,2.620039413159247488e-05,1.664874376729130745e-03,1.239311299286782742e-03
2.309000000000000000e+03,-6.343836784362792969e+00,-1.139684963226318359e+01,6.000000000000000000e+00,8.108611218631267548e-03,2.782507363008335233e-05,9.564623906044289470e-05,2.889951610995922238e-05,1.352602383121848106e-03,1.205970693263225257e-04,1.288407802348956466e-04,9.965861439704895020e-01,7.793832337483763695e-04,6.775143265258520842e-05,8.122376748360693455e-04
2.310000000000000000e+03,-6.762239456176757812e+00,-1.206637001037597656e+01,6.000000000000000000e+00,1.045459415763616562e-02,1.912563675432465971e-05,6.605069938814267516e-05,1.995087404793594033e-05,7.712115184403955936e-04,7.875090523157268763e-05,8.675443677930161357e-05,9.978334903717041016e-01,5.238068406470119953e-04,4.566122152027674019e-05,5.551752983592450619e-04
2.311000000000000000e+03,4.585429191589355469e+00,-1.196063327789306641e+01,7.000000000000000000e+00,1.041261386126279831e-02,3.194855162291787565e-05,2.629289519973099232e-05,7.309680950129404664e-05,1.003982848487794399e-03,2.356976619921624660e-04,1.638928428292274475e-03,5.551411304622888565e-04,9.963313937187194824e-01,3.960264075431041420e-05,6.392516661435365677e-05
2.312000000000000000e+03,1.326209449768066406e+01,4.883602142333984375e+00,2.000000000000000000e+00,1.038506440818309784e-02,9.062000317499041557e-04,2.643003972480073571e-05,9.965292215347290039e-01,1.274105452466756105e-04,1.513267168775200844e-03,6.639971397817134857e-04,1.999297091970220208e-05,7.199290848802775145e-05,1.228256733156740665e-04,1.858768882812000811e-05
2.313000000000000000e+03,-6.768468379974365234e+00,-1.207757759094238281e+01,6.000000000000000000e+00,1.043068896979093552e-02,1.913237792905420065e-05,6.607118120882660151e-05,1.995997081394307315e-05,7.692875224165618420e-04,7.871760317357257009e-05,8.676302240928635001e-05,9.978353977203369141e-01,5.238497979007661343e-04,4.566123243421316147e-05,5.551438662223517895e-04
2.314000000000000000e+03,-6.870989799499511719e-01,-3.855679273605346680e+00,3.000000000000000000e+00,1.044774428009986877e-02,1.282138837268576026e-04,1.907647238112986088e-04,1.291970693273469806e-04,9.943723678588867188e-01,1.840087934397161007e-03,6.630590651184320450e-04,8.496870868839323521e-04,1.011389540508389473e-03,3.401569847483187914e-04,4.751620290335267782e-04
2.315000000000000000e+03,1.327917385101318359e+01,4.866949081420898438e+00,2.000000000000000000e+00,1.035318989306688309e-02,9.005958563648164272e-04,2.643202424224000424e-05,9.965322017669677734e-01,1.276291441172361374e-04,1.510857371613383293e-03,6.685987464152276516e-04,2.004748967010527849e-05,7.232021744130179286e-05,1.226009189849719405e-04,1.861149212345480919e-05
2.316000000000000000e+03,1.030426692962646484e+01,-5.322299957275390625e+00,5.000000000000000000e+00,9.798434562981128693e-03,1.115455452236346900e-04,2.735389534791465849e-05,7.642274722456932068e-04,6.437610136345028877e-04,1.407102099619805813e-03,9.952500462532043457e-01,8.825669647194445133e-05,1.599836279638111591e-03,7.167517469497397542e-05,3.613488297560252249e-05
2.317000000000000000e+03,1.015884399414062500e+01,-5.388204574584960938e+00,5.000000000000000000e+00,1.031689625233411789e-02,1.053479718393646181e-04,2.638000478327739984e-05,6.988889072090387344e-04,6.415358511731028557e-04,1.353395055048167706e-03,9.953627586364746094e-01,8.679158054292201996e-05,1.621007919311523438e-03,6.878959538880735636e-05,3.514208583510480821e-05
2.318000000000000000e+03,1.325222492218017578e+01,4.894649028778076172e+00,2.000000000000000000e+00,1.039888989180326462e-02,9.101914474740624428e-04,2.644115556904580444e-05,9.965263605117797852e-01,1.273173547815531492e-04,1.515001407824456692e-03,6.613194127567112446e-04,1.996760511246975511e-05,7.181717955972999334e-05,1.230205234605818987e-04,1.858113864727783948e-05
2.319000000000000000e+03,4.622771263122558594e+00,-1.190798377990722656e+01,7.000000000000000000e+00,1.046380680054426193e-02,3.208956695743836462e-05,2.623538784973789006e-05,7.372566324193030596e-05,1.008881139568984509e-03,2.381529047852382064e-04,1.679148524999618530e-03,5.452909972518682480e-04,9.962932467460632324e-01,3.967411248595453799e-05,6.353102071443572640e-05
2.320000000000000000e+03,1.015127468109130859e+01,-5.380066871643066406e+00,5.000000000000000000e+00,1.034065801650285721e-02,1.053443847922608256e-04,2.636517274368088692e-05,6.987484521232545376e-04,6.420597201213240623e-04,1.356708467938005924e-03,9.953638315200805664e-01,8.666970097692683339e-05,1.616358058527112007e-03,6.878999556647613645e-05,3.511445902404375374e-05
2.321000000000000000e+03,1.325055217742919922e+01,4.876760005950927734e+00,2.000000000000000000e+00,1.041492819786071777e-02,9.052039240486919880e-04,2.640183993207756430e-05,9.965254068374633789e-01,1.274584210477769375e-04,1.517780823633074760e-03,6.645111134275794029e-04,1.997593790292739868e-05,7.195847138063982129e-05,1.227574102813377976e-04,1.857055030995979905e-05
2.322000000000000000e+03,5.723587036132812500e+00,1.131896495819091797e+01,0.000000000000000000e+00,1.042614225298166275e-02,9.961590170860290527e-01,1.013024666463024914e-04,9.444504976272583008e-04,1.255258393939584494e-04,1.115486957132816315e-03,1.044425371219404042e-04,1.908763078972697258e-05,3.137679232168011367e-05,1.364147290587425232e-03,3.522788028931245208e-05
2.323000000000000000e+03,-2.766209363937377930e+00,8.726984024047851562e+00,8.000000000000000000e+00,1.051190309226512909e-02,1.474237535148859024e-03,1.681845751591026783e-03,1.272176887141540647e-04,3.373781510163098574e-04,7.450264529325067997e-04,7.020062912488356233e-05,4.636982339434325695e-05,3.939443558920174837e-05,9.952796697616577148e-01,1.987643045140430331e-04
2.324000000000000000e+03,5.688771724700927734e+00,1.132919120788574219e+01,0.000000000000000000e+00,1.045871712267398834e-02,9.961681962013244629e-01,1.017032991512678564e-04,9.293683688156306744e-04,1.252528745681047440e-04,1.108362455852329731e-03,1.036749381455592811e-04,1.904917371575720608e-05,3.123315764241851866e-05,1.377818291075527668e-03,3.525200736476108432e-05
2.325000000000000000e+03,4.216083526611328125e+00,-1.119932746887207031e+01,7.000000000000000000e+00,7.287018932402133942e-03,5.194270852371118963e-05,4.308101779315620661e-05,1.162108092103153467e-04,2.039699349552392960e-03,4.175274516455829144e-04,2.714880974963307381e-03,8.948445902206003666e-04,9.935502409934997559e-01,6.610529089812189341e-05,1.055254615494050086e-04
2.326000000000000000e+03,4.595944881439208984e+00,-1.198774051666259766e+01,7.000000000000000000e+00,1.037743687629699707e-02,3.191090218024328351e-05,2.626310015330091119e-05,7.304497557925060391e-05,9.959288872778415680e-04,2.347214758628979325e-04,1.633815118111670017e-03,5.549924098886549473e-04,9.963460564613342285e-01,3.952817496610805392e-05,6.384596781572327018e-05
2.327000000000000000e+03,-1.104920387268066406e+01,6.745021820068359375e+00,1.000000000000000000e+00,1.034844107925891876e-02,1.043102383846417069e-04,9.965467453002929688e-01,2.704611142689827830e-05,1.858008181443437934e-04,1.125404014601372182e-04,2.695882540137972683e-05,6.772452616132795811e-05,2.624306216603145003e-05,1.653216197155416012e-03,1.249277847819030285e-03
2.328000000000000000e+03,4.609566688537597656e+00,-1.190900516510009766e+01,7.000000000000000000e+00,1.046374905854463577e-02,3.208100679330527782e-05,2.626860441523604095e-05,7.361904135905206203e-05,1.011436106637120247e-03,2.380540390731766820e-04,1.672213547863066196e-03,5.477935192175209522e-04,9.962951540946960449e-01,3.969959652749821544e-05,6.367394962580874562e-05
2.329000000000000000e+03,5.098104953765869141e+00,2.009265184402465820e+00,4.000000000000000000e+00,1.046463660895824432e-02,1.203042222186923027e-03,1.154550627688877285e-04,1.655332744121551514e-03,1.931696548126637936e-03,9.924969077110290527e-01,1.423110836185514927e-03,8.185524347936734557e-05,2.392653404967859387e-04,7.649788749404251575e-04,8.828675345284864306e-05
2.330000000000000000e+03,5.668235778808593750e+00,1.129335880279541016e+01,0.000000000000000000e+00,1.053035724908113480e-02,9.961531162261962891e-01,1.016952228383161128e-04,9.259982034564018250e-04,1.256384130101650953e-04,1.117796986363828182e-03,1.036735848174430430e-04,1.903797601698897779e-05,3.121662302874028683e-05,1.386538730002939701e-03,3.524821295286528766e-05
2.331000000000000000e+03,4.732851505279541016e+00,1.391156077384948730e+00,2.000000000000000000e+00,7.837967015802860260e-03,1.237209769897162914e-03,1.602037955308333039e-04,1.726451329886913300e-03,3.625862766057252884e-03,9.894788861274719238e-01,2.161118900403380394e-03,1.278038544114679098e-04,3.830236673820763826e-04,9.675186011008918285e-04,1.317733549512922764e-04
2.332000000000000000e+03,1.324838447570800781e+01,4.886350154876708984e+00,2.000000000000000000e+00,1.041341666132211685e-02,9.080951567739248276e-04,2.641817627591080964e-05,9.965251684188842773e-01,1.273760572075843811e-04,1.517204218544065952e-03,6.625714013352990150e-04,1.996500213863328099e-05,7.185494177974760532e-05,1.229026820510625839e-04,1.857181814557407051e-05
2.333000000000000000e+03,-6.777039527893066406e+00,-1.206444263458251953e+01,6.000000000000000000e+00,1.043670251965522766e-02,1.914324275276158005e-05,6.623335502808913589e-05,1.995451566472183913e-05,7.703996961936354637e-04,7.874851871747523546e-05,8.665473433211445808e-05,9.978332519531250000e-01,5.220517050474882126e-04,4.573179830913431942e-05,5.578585551120340824e-04
2.334000000000000000e+03,-1.102263832092285156e+01,6.754210948944091797e+00,1.000000000000000000e+00,1.038301549851894379e-02,1.046350371325388551e-04,9.965420365333557129e-01,2.707042949623428285e-05,1.857811002992093563e-04,1.127703726524487138e-04,2.695047987799625844e-05,6.745842256350442767e-05,2.619875158416107297e-05,1.668708049692213535e-03,1.238485216163098812e-03
2.335000000000000000e+03,1.024163436889648438e+01,-5.377473831176757812e+00,5.000000000000000000e+00,1.005321182310581207e-02,1.078191053238697350e-04,2.677908742043655366e-05,7.259221747517585754e-04,6.396843818947672844e-04,1.366165000945329666e-03,9.953229427337646484e-01,8.750257984502241015e-05,1.617781235836446285e-03,6.989143730606883764e-05,3.555752846295945346e-05
2.336000000000000000e+03,-1.229276943206787109e+01,-2.384921789169311523e+00,9.000000000000000000e+00,1.037571951746940613e-02,3.633421874837949872e-05,1.205896143801510334e-03,1.915504253702238202e-05,4.595566715579479933e-04,8.752269786782562733e-05,3.651362931123003364e-05,5.852855392731726170e-04,6.454413960454985499e-05,1.992689794860780239e-04,9.973059296607971191e-01
2.337000000000000000e+03,4.583514690399169922e+00,-1.197652721405029297e+01,7.000000000000000000e+00,1.039051171392202377e-02,3.192901203874498606e-05,2.630134258652105927e-05,7.302060839720070362e-05,1.001121825538575649e-03,2.351376897422596812e-04,1.632418250665068626e-03,5.566922482103109360e-04,9.963397979736328125e-01,3.958395609515719116e-05,6.397919059963896871e-05
2.338000000000000000e+03,-6.770599365234375000e+00,-1.207550716400146484e+01,6.000000000000000000e+00,1.043078117072582245e-02,1.913460073410533369e-05,6.610442505916580558e-05,1.995894126594066620e-05,7.693907828070223331e-04,7.872040441725403070e-05,8.673927368363365531e-05,9.978349804878234863e-01,5.234690615907311440e-04,4.567482392303645611e-05,5.556898540817201138e-04
2.339000000000000000e+03,1.325177955627441406e+01,4.882964134216308594e+00,2.000000000000000000e+00,1.040846295654773712e-02,9.068326908163726330e-04,2.641496575961355120e-05,9.965260624885559082e-01,1.274036185350269079e-04,1.516538322903215885e-03,6.634114542976021767e-04,1.997326762648299336e-05,7.191113400040194392e-05,1.228406908921897411e-04,1.857409006333909929e-05
2.340000000000000000e+03,4.584664344787597656e+00,-1.194997787475585938e+01,7.000000000000000000e+00,1.042473223060369492e-02,3.196955367457121611e-05,2.629975824675057083e-05,7.315287803066894412e-05,1.006613369099795818e-03,2.361311053391546011e-04,1.642782590351998806e-03,5.546403117477893829e-04,9.963248372077941895e-01,3.963049675803631544e-05,6.392883369699120522e-05
2.341000000000000000e+03,5.682420730590820312e+00,1.131849002838134766e+01,0.000000000000000000e+00,1.048271451145410538e-02,9.961646795272827148e-01,1.016800670186057687e-04,9.280717349611222744e-04,1.253383670700713992e-04,1.110891578719019890e-03,1.036470130202360451e-04,1.904128839669283479e-05,3.122034831903874874e-05,1.380191883072257042e-03,3.524299972923472524e-05
2.342000000000000000e+03,1.014582920074462891e+01,-5.361993312835693359e+00,5.000000000000000000e+00,1.035915687680244446e-02,1.056142864399589598e-04,2.637727084220387042e-05,7.015679148025810719e-04,6.427582120522856712e-04,1.364854746498167515e-03,9.953623414039611816e-01,8.648585207993164659e-05,1.606064615771174431e-03,6.890980876050889492e-05,3.510023452690802515e-05
2.343000000000000000e+03,-6.769065380096435547e+00,-1.208353424072265625e+01,6.000000000000000000e+00,1.042086631059646606e-02,1.913438973133452237e-05,6.605597445741295815e-05,1.996562059503048658e-05,7.685277960263192654e-04,7.870804256526753306e-05,8.679180609760805964e-05,9.978361725807189941e-01,5.242163315415382385e-04,4.565309427562169731e-05,5.547183100134134293e-04
2.344000000000000000e+03,5.675151348114013672e+00,1.131276321411132812e+01,0.000000000000000000e+00,1.049862802028656006e-02,9.961622953414916992e-01,1.017252216115593910e-04,9.260433143936097622e-04,1.253926748177036643e-04,1.112035359255969524e-03,1.035790264722891152e-04,1.903675365610979497e-05,3.120537803624756634e-05,1.383283874019980431e-03,3.524715066305361688e-05
2.345000000000000000e+03,-1.103053951263427734e+01,6.752942085266113281e+00,1.000000000000000000e+00,1.037296652793884277e-02,1.045448298100382090e-04,9.965441226959228516e-01,2.706202940316870809e-05,1.857314200606197119e-04,1.126881543314084411e-04,2.694908471312373877e-05,6.751604814780876040e-05,2.620649866003077477e-05,1.664291252382099628e-03,1.240897225216031075e-03
2.346000000000000000e+03,-1.102697467803955078e+01,6.745515823364257812e+00,1.000000000000000000e+00,1.038205064833164215e-02,1.044898599502630532e-04,9.965414404869079590e-01,2.705676342884544283e-05,1.859529584180563688e-04,1.127360446844249964e-04,2.695558214327320457e-05,6.756903167115524411e-05,2.621778185130096972e-05,1.664170064032077789e-03,1.243427395820617676e-03
2.347000000000000000e+03,-2.780490875244140625e+00,8.718856811523437500e+00,8.000000000000000000e+00,1.051827240735292435e-02,1.463001011870801449e-03,1.693008933216333389e-03,1.267737679881975055e-04,3.377508255653083324e-04,7.430244586430490017e-04,7.010608533164486289e-05,4.643476859200745821e-05,3.939081216230988503e-05,9.952809810638427734e-01,1.994799822568893433e-04
2.348000000000000000e+03,5.084599018096923828e+00,1.996654391288757324e+00,4.000000000000000000e+00,1.046715117990970612e-02,1.196050783619284630e-03,1.156848811660893261e-04,1.642307383008301258e-03,1.948092714883387089e-03,9.924970269203186035e-01,1.424679066985845566e-03,8.216207788791507483e-05,2.400963130639865994e-04,7.654110668227076530e-04,8.858222281560301781e-05
2.349000000000000000e+03,1.015837287902832031e+01,-5.384459018707275391e+00,5.000000000000000000e+00,1.031982805579900742e-02,1.054086096701212227e-04,2.638232035678811371e-05,6.995793082751333714e-04,6.415864918380975723e-04,1.354970503598451614e-03,9.953626990318298340e-01,8.674931450514122844e-05,1.618695445358753204e-03,6.881395529489964247e-05,3.513814954203553498e-05
